road,LRPName,length,condition,roadName
R140,LRP056a,6.0,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP057a,36.9,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP071c,25.5,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP075a,8.83,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP075c,11.88,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP075c,12.0,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP078c,6.1,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP087a,3.0,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP091b,12.0,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP092b,12.0,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP096a,6.6,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP096a,5.8,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP108b,30.0,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP119b,8.9,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R140,LRP119b,7.3,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
R141,LRP001a,30.0,2,Lalmai-Laksham-Sonaimuri Road
R141,LRP013f,1.2,2,Lalmai-Laksham-Sonaimuri Road
R141,LRP030a,6.0,2,Lalmai-Laksham-Sonaimuri Road
R142,LRPSa,54.43,2,Begamganj-Sonaimuri-Ramganj Road
R142,LRPSa,53.0,2,Begamganj-Sonaimuri-Ramganj Road
R142,LRP005a,12.71,2,Begamganj-Sonaimuri-Ramganj Road
R142,LRP008a,12.7,2,Begamganj-Sonaimuri-Ramganj Road
R142,LRP008a,12.0,2,Begamganj-Sonaimuri-Ramganj Road
R142,LRP008c,12.8,2,Begamganj-Sonaimuri-Ramganj Road
R142,LRP008c,12.5,2,Begamganj-Sonaimuri-Ramganj Road
R142,LRP010c,12.57,2,Begamganj-Sonaimuri-Ramganj Road
R142,LRP010c,12.5,2,Begamganj-Sonaimuri-Ramganj Road
R142,LRP010e,3.1,2,Begamganj-Sonaimuri-Ramganj Road
R142,LRP013a,37.02,2,Begamganj-Sonaimuri-Ramganj Road
R142,LRP035a,17.0,2,Begamganj-Sonaimuri-Ramganj Road
R143,LRP007a,5.0,2,Maijdi-Rajganj-Chayani-Basurhat-Chandraganj Road
R143,LRP008a,8.3,2,Maijdi-Rajganj-Chayani-Basurhat-Chandraganj Road
R143,LRP013b,6.0,2,Maijdi-Rajganj-Chayani-Basurhat-Chandraganj Road
R143,LRP017a,3.1,2,Maijdi-Rajganj-Chayani-Basurhat-Chandraganj Road
R143,LRP020b,30.0,2,Maijdi-Rajganj-Chayani-Basurhat-Chandraganj Road
R151,LRP005a,9.9,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP009b,2.7,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP011a,24.3,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP012a,30.2,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP012c,24.32,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP012c,30.2,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP012e,49.8,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP012e,24.4,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP014a,24.5,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP015a,24.4,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP016a,36.8,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP016c,21.35,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP018a,15.3,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP022a,12.2,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP024a,8.3,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP025a,3.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP026a,12.6,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP026a,18.38,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP028a,12.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP030a,10.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP031a,19.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP033a,11.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP034b,3.5,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP035a,43.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP035a,25.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP036b,11.8,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP036b,10.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP036d,3.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP036e,31.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP040a,3.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP040b,12.4,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP040c,4.5,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP040d,12.5,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP042b,1.5,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP047b,4.5,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP048a,3.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP049b,3.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R151,LRP050a,1.0,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
R152,LRPSa,12.5,2,Heako-Ramgarh Road
R152,LRP003a,20.8,2,Heako-Ramgarh Road
R152,LRP008a,12.54,2,Heako-Ramgarh Road
R152,LRP008a,11.8,2,Heako-Ramgarh Road
R152,LRP008c,11.9,2,Heako-Ramgarh Road
R152,LRP010c,15.23,2,Heako-Ramgarh Road
R152,LRP010c,14.0,2,Heako-Ramgarh Road
R152,LRP013a,18.37,2,Heako-Ramgarh Road
R152,LRP014a,36.2,2,Heako-Ramgarh Road
R152,LRP015a,36.5,2,Heako-Ramgarh Road
R160,LRP015a,99.6,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP024b,15.23,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP026b,18.5,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP031a,18.5,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP035a,22.8,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP044c,16.1,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP044d,16.1,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP048b,23.0,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP056a,18.7,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP057a,3.0,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP065b,44.2,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP066a,42.4,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP067a,6.0,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R160,LRP085b,45.8,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
R161,LRP001a,33.2,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP012a,9.0,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP017a,5.5,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP035c,3.0,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP039a,105.7,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP041c,18.6,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP043a,12.4,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP043d,12.4,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP045a,18.5,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP045c,21.6,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP045e,15.5,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP048b,1.0,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP050b,18.2,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP054a,2.8,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R161,LRP059c,3.0,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
R162,LRP027a,37.3,2,Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road
R162,LRP029a,43.9,2,Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road
R162,LRP032a,12.3,2,Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road
R162,LRP062a,35.2,2,Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road
R162,LRP062a,35.0,2,Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road
R163,LRPSc,4.4,2,Chittagong (Mohara)-Chandragona Road
R163,LRP001b,4.5,2,Chittagong (Mohara)-Chandragona Road
R163,LRP004a,10.8,2,Chittagong (Mohara)-Chandragona Road
R163,LRP005a,200.45,2,Chittagong (Mohara)-Chandragona Road
R163,LRP028b,18.0,2,Chittagong (Mohara)-Chandragona Road
R164,LRPSb,1.1,2,Baraichhari-Kaptai Road
R164,LRPSc,27.6,2,Baraichhari-Kaptai Road
R164,LRPSc,27.68,2,Baraichhari-Kaptai Road
R164,LRP005a,0.9,2,Baraichhari-Kaptai Road
R164,LRP005c,4.5,2,Baraichhari-Kaptai Road
R164,LRP008b,4.8,2,Baraichhari-Kaptai Road
R164,LRP008c,4.8,2,Baraichhari-Kaptai Road
R170,LRP002a,5.8,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP004a,1.2,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP011c,9.8,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP011c,9.2,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP015a,36.5,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP015a,36.5,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP016a,18.45,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP016a,9.2,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP016d,3.6,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP019a,6.0,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP031c,4.0,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP032b,9.6,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP032c,6.3,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP037d,17.0,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP039a,7.3,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP040a,6.2,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP045b,34.0,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R170,LRP045b,34.5,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
R180,LRP001e,2.0,2,Laharpur-Jhinukmarket-Laboni More Road
R180,LRP002a,11.5,2,Laharpur-Jhinukmarket-Laboni More Road
R180,LRP004b,5.5,2,Laharpur-Jhinukmarket-Laboni More Road
R203,LRP004a,56.3,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP004a,57.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP005a,36.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP010a,36.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP011b,18.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP014a,18.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP015a,148.11,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP018d,30.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP034b,7.32,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP035a,4.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP036a,8.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP036a,6.92,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP036b,12.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP036d,3.5,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP037a,6.75,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP037a,6.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP038a,8.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP038b,45.54,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP038b,45.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP039a,6.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP039b,6.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP039c,6.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP040a,5.4,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP041a,4.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP041b,13.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP042a,4.38,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP042a,45.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP042e,4.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP043b,9.4,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP043c,22.74,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP043c,22.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP046a,56.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP046c,3.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP050c,8.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP051a,10.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP051c,5.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP052a,4.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP053a,8.66,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP053a,8.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP053b,18.38,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP053b,18.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP054b,10.57,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP054b,10.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP054d,11.68,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP054d,12.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP056a,12.5,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP056c,5.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP056d,4.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP058a,7.3,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP058a,6.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP058b,3.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP058c,22.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP058c,21.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP058f,12.4,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP059c,21.9,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP059c,22.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP060c,8.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP061a,5.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP062a,3.5,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP062b,6.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP063a,10.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP063c,2.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP065a,9.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
R203,LRP066b,12.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
N204,LRPSb,4.0,2,Jagadishpur-Chunarughat-Shaistaganj (old part)
N204,LRP001c,3.85,2,Jagadishpur-Chunarughat-Shaistaganj (old part)
N204,LRP001d,12.6,2,Jagadishpur-Chunarughat-Shaistaganj (old part)
N204,LRP012b,4.6,2,Jagadishpur-Chunarughat-Shaistaganj (old part)
N204,LRP034b,3.12,2,Jagadishpur-Chunarughat-Shaistaganj (old part)
N204,LRP035a,24.2,2,Jagadishpur-Chunarughat-Shaistaganj (old part)
N204,LRP038b,17.85,2,Jagadishpur-Chunarughat-Shaistaganj (old part)
N207,LRPSb,22.29,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N207,LRP001a,19.4,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N207,LRP002a,30.76,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N207,LRP002d,2.5,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N207,LRP008a,18.7,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N207,LRP030a,6.0,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N207,LRP030d,11.8,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N207,LRP036b,18.7,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N207,LRP037b,6.0,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N207,LRP042a,6.0,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N207,LRP043a,18.45,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N207,LRP061c,61.6,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N207,LRP061c,61.6,2,Mirpur-Srimongal-Moulvibazar-Sherpur Road
N208,LRP009a,41.7,2,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
N208,LRP019a,22.0,2,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
N208,LRP024b,10.3,2,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
N208,LRP035a,6.0,2,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
N208,LRP038a,117.0,2,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
N208,LRP046b,29.2,2,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
R210,LRP002c,2.9,2,Shahepratap-Narsingdi Road
R210,LRP003a,0.8,2,Shahepratap-Narsingdi Road
R211,LRP032c,171.97,2,Itakhola-Motkhola-Kotiadi Road
R211,LRP032c,173.0,2,Itakhola-Motkhola-Kotiadi Road
R211,LRP044b,3.1,2,Itakhola-Motkhola-Kotiadi Road
R212,LRP005c,1.9,2,Akdaria (C&B Bazar)-Shekher Bazar-Puradia-Agarpur Road
R212,LRP008a,19.2,2,Akdaria (C&B Bazar)-Shekher Bazar-Puradia-Agarpur Road
R212,LRP011d,1.9,2,Akdaria (C&B Bazar)-Shekher Bazar-Puradia-Agarpur Road
R220,LRPSa,47.9,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP003b,8.75,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP030a,14.45,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP031a,5.15,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP031b,1.85,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP031c,5.2,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP031d,6.3,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP032b,3.1,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP033a,6.1,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP035a,62.5,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP035a,63.3,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP036d,10.15,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP041a,4.6,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP047a,6.0,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP048a,43.4,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R220,LRP050a,24.01,2,Sarail-Nasirnagar-Lakhai-Habiganj Road
R240,LRP011a,24.0,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP012a,3.3,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP016a,91.5,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP018a,6.0,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP019a,3.1,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP019b,18.9,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP020a,6.1,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP020b,110.25,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP023a,3.05,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP024a,18.3,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP027a,27.5,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP029b,20.7,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP031a,3.0,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP034a,6.0,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP035a,6.3,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP035b,3.0,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP039b,23.0,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP039b,23.0,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
R240,LRP042c,3.0,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
